指标名称,中间价:美元兑人民币,SHIBOR:1周,中国:银行间同业拆借加权利率:7天,中国:7天回购利率:加权平均:最近1周(B1W),中国:固定利率国债:发行利率:10年,中国:公开市场操作:货币净投放,中国:人民币存款准备金率(变动公告日期):大型存款类金融机构,中国:人民币存款准备金率:大型存款类金融机构:变动日期,中国:逆回购数量:7天,中国:正回购数量:14天
单位,,%,%,%,%,亿元,%,%,亿元,亿元
2021/9/3,6.4577,2.059,2.2609,2.3287,,-400,,,100,
2021/9/6,6.4529,2.151,2.3589,2.2653,,-400,,,100,
2021/9/7,6.4533,2.198,2.5135,2.2081,,-400,,,100,
2021/9/8,6.4674,2.201,2.4237,2.1725,,0,,,100,
2021/9/9,6.4615,2.158,2.5598,2.196,,0,,,100,
2021/9/10,6.4566,2.199,2.3934,2.2114,,0,,,100,
2021/9/13,6.4497,2.203,2.3883,2.224,,0,,,100,
2021/9/14,6.45,2.28,2.5602,2.2388,,0,,,100,
2021/9/15,6.4492,2.213,2.5337,2.2695,2.8502,0,,,100,
2021/9/16,6.433,2.234,2.7025,2.2818,,0,,,100,
2021/9/17,6.4527,2.398,2.6127,2.3144,,900,,,500,
2021/9/18,,2.234,2.4206,2.3945,,1000,,,500,
2021/9/22,6.4693,2.232,2.6021,2.3824,,900,,,600,
2021/9/23,6.4749,2.189,2.629,2.3725,,1100,,,600,
2021/9/24,6.4599,2.219,2.4451,2.3534,,700,,,,
2021/9/26,,2.19,2.5904,2.31,,550,,,,
2021/9/27,6.4695,1.984,2.8053,2.2328,,1000,,,,
2021/9/28,6.4608,2.115,3.0921,2.2764,,1000,,,,
2021/9/29,6.4662,2.45,3.2541,2.4444,,350,,,,
2021/9/30,6.4854,2.266,2.5054,2.7349,,400,,,,
2021/10/8,6.4604,2.17,2.52,2.7387,,-3300,,,100,
2021/10/9,,1.896,2.0984,2.7039,,100,,,100,
2021/10/11,6.4479,2.199,2.3718,2.5421,,-1900,,,100,
2021/10/12,6.4447,2.167,2.5095,2.3959,,-900,,,100,
2021/10/13,6.4612,2.202,2.4858,2.1922,,-900,,,100,
2021/10/14,6.4414,2.198,2.5336,2.1715,,-900,,,100,
2021/10/15,6.4386,2.132,2.4174,2.1721,,0,,,100,
2021/10/18,6.43,2.174,2.3551,2.2092,,-100,,,100,
2021/10/19,6.4307,2.283,2.5112,2.2069,,0,,,100,
2021/10/20,6.4069,2.221,2.4256,2.2238,,900,,,1000,
2021/10/21,6.389,2.055,2.3868,2.2276,,900,,,1000,
2021/10/22,6.4032,2.056,2.2539,2.2107,,900,,,1000,
2021/10/25,6.3924,2.243,2.4373,2.1773,,1900,,,2000,
2021/10/26,6.389,2.262,2.4361,2.2531,,1900,,,2000,
2021/10/27,6.3856,2.268,2.376,2.2966,2.9357,1000,,,2000,
2021/10/28,6.3957,2.301,2.679,2.3406,,1000,,,2000,
2021/10/29,6.3907,2.299,2.6301,2.3986,,1000,,,2000,
2021/11/1,6.4192,2.168,2.3276,2.4579,,-1900,,,100,
2021/11/2,6.4009,2.185,2.4718,2.3878,,-1900,,,100,
2021/11/3,6.4079,2.137,2.3716,2.3363,,-1500,,,500,
2021/11/4,6.3943,2.132,2.5502,2.2836,,-1500,,,500,
2021/11/5,6.398,2.129,2.3358,2.2326,,-1000,,,1000,
2021/11/8,6.3959,2.121,2.3386,2.1871,,900,,,1000,
2021/11/9,6.3903,2.191,2.4922,2.1849,,900,,,1000,
2021/11/10,6.3948,2.142,2.4131,2.2039,,500,,,1000,
2021/11/11,6.4145,2.113,2.5316,2.2074,,500,,,1000,
2021/11/12,6.4065,2.124,2.3099,2.2074,,0,,,1000,
2021/11/15,6.3896,2.1,2.296,2.2017,,-900,,,100,
2021/11/16,6.3924,2.096,2.4092,2.1978,,-500,,,500,
2021/11/17,6.3935,2.182,2.4154,2.1826,2.89,-500,,,500,
2021/11/18,6.3803,2.172,2.665,2.1988,,-500,,,500,
2021/11/19,6.3825,2.171,2.3953,2.2125,,-500,,,500,
2021/11/22,6.3952,2.109,2.2871,2.2223,,400,,,500,
2021/11/23,6.3929,2.17,2.4882,2.2279,,0,,,500,
2021/11/24,6.3903,2.269,2.4775,2.2596,,500,,,1000,
2021/11/25,6.398,2.231,2.6186,2.3171,,500,,,1000,
2021/11/26,6.3936,2.247,2.4244,2.371,,500,,,1000,
2021/11/29,6.3872,2.239,2.4533,2.4099,,500,,,1000,
2021/11/30,6.3794,2.297,2.516,2.4679,,500,,,1000,
2021/12/1,6.3693,2.121,2.3516,2.5694,,-900,,,100,
2021/12/2,6.3719,2.1,2.4485,2.5028,,-900,,,100,
2021/12/3,6.3738,2.078,2.3173,2.4264,,-900,,,100,
2021/12/6,6.3702,2.129,2.326,2.3586,,-900,11.5,,100,
2021/12/7,6.3738,2.159,2.3923,2.2915,,-900,,,100,
2021/12/8,6.3677,2.202,2.3953,2.206,,0,,,100,
2021/12/9,6.3498,2.22,2.5831,2.2409,,0,,,100,
2021/12/10,6.3702,2.184,2.376,2.2863,,0,,,100,
2021/12/13,6.3669,2.197,2.3809,2.3033,,0,,,100,
2021/12/14,6.3675,2.21,2.441,2.3161,,0,,,100,
2021/12/15,6.3716,2.201,2.4272,2.3475,2.8241,0,,11.5,100,
2021/12/16,6.3637,2.209,2.6571,2.3561,,0,,,100,
2021/12/17,6.3651,2.151,2.302,2.3581,,0,,,100,
2021/12/20,6.3933,2.121,2.3004,2.3548,,100,,,100,
2021/12/21,6.3729,2.087,2.3564,2.349,,100,,,100,
2021/12/22,6.3703,2.012,2.226,2.3286,,100,,,100,
2021/12/23,6.3651,2.023,2.36,2.2892,,100,,,100,
2021/12/24,6.3692,1.943,2.2816,2.2349,,100,,,100,
2021/12/27,6.3686,2.312,2.4131,2.1867,,400,,,500,
2021/12/28,6.3728,2.245,2.498,2.5573,,1900,,,2000,
2021/12/29,6.3735,2.25,2.6074,2.8862,,1900,,,2000,
2021/12/30,6.3674,2.321,2.6172,3.2161,,900,,,1000,
2021/12/31,6.3757,2.271,2.4761,3.5717,,900,,,1000,
2022/1/4,6.3794,2.099,2.3392,3.5411,,-2600,,,100,
2022/1/5,6.3779,2.148,2.323,3.1828,,-2000,,,100,
2022/1/6,6.3728,2.042,2.4325,2.8629,,-1000,,,100,
2022/1/7,6.3742,2.103,2.3703,2.5522,,-1000,,,100,
2022/1/10,6.3653,2.093,2.2446,2.2355,,100,,,100,
2022/1/11,6.3684,2.131,2.4288,2.1736,,0,,,100,
2022/1/12,6.3658,2.098,2.3182,2.1702,2.759,0,,,100,
2022/1/13,6.3542,2.202,2.5824,2.1694,,0,,,100,
2022/1/14,6.3677,2.213,2.3927,2.1978,,0,,,100,
2022/1/17,6.3599,2.183,2.471,2.2432,,900,,,1000,
2022/1/18,6.3521,2.088,2.4732,2.2736,,900,,,1000,
2022/1/19,6.3624,2.127,2.3672,2.2857,,900,,,1000,
2022/1/20,6.3485,2.113,2.6286,2.2922,,900,,,1000,
2022/1/21,6.3492,2.112,2.4811,2.2945,,900,,,1000,
2022/1/24,6.3411,2.132,2.4907,2.3006,,500,,,,
2022/1/25,6.3418,2.093,2.6164,2.3317,,500,,,,
2022/1/26,6.3246,2.088,2.5264,2.3398,,1000,,,,
2022/1/27,6.3382,2.12,2.5203,2.3394,,1000,,,,
2022/1/28,6.3746,2.25,2.5414,2.4183,,1000,,,,
2022/1/29,,2.251,2.2834,2.457,,1000,,,,
2022/1/30,,2.272,2.3221,2.4179,,1000,,,,
2022/2/7,6.358,2.102,2.6299,2.4072,,-1300,,,200,
2022/2/8,6.3569,2.087,2.3133,2.3964,,-1300,,,200,
2022/2/9,6.3653,2.01,2.2794,2.317,,-1800,,,200,
2022/2/10,6.3599,1.965,2.4497,2.2286,,-1800,,,200,
2022/2/11,6.3681,2.021,2.1817,2.1661,,-1800,,,200,
2022/2/14,6.3664,2.023,2.3251,2.1064,,-2100,,,100,
2022/2/15,6.3605,2,2.2418,2.0652,,-100,,,100,
2022/2/16,6.3463,2.057,2.2805,2.0452,2.75,-100,,,100,
2022/2/17,6.3321,2.002,2.5281,2.0465,,-100,,,100,
2022/2/18,6.3343,2.098,2.3197,2.055,,-100,,,100,
2022/2/21,6.3401,2.14,2.5127,2.0834,,0,,,100,
2022/2/22,6.3487,2.191,2.3868,2.1213,,900,,,1000,
2022/2/23,6.3313,2.176,2.2917,2.2079,,1900,,,2000,
2022/2/24,6.328,2.187,2.4142,2.2779,,1900,,,2000,
2022/2/25,6.3346,2.322,2.3409,2.3513,,2900,,,3000,
2022/2/28,6.3222,2.249,2.6591,2.4248,,2900,,,3000,
2022/3/1,6.3014,2.029,2.2888,2.4671,,-500,,,500,
2022/3/2,6.3351,2.046,2.2621,2.4012,,-1900,,,100,
2022/3/3,6.3016,2.005,2.434,2.3291,,-1900,,,100,
2022/3/4,6.3288,2.048,2.1568,2.2458,,-2900,,,100,
2022/3/7,6.3478,2.068,2.3219,2.1566,,-2900,,,100,
2022/3/8,6.3185,2.114,2.3124,2.0928,,-400,,,100,
2022/3/9,6.3178,2.059,2.2889,2.0855,2.8129,0,,,100,
2022/3/10,6.3105,2.082,2.4983,2.0908,,0,,,100,
2022/3/11,6.3306,2.102,2.2679,2.1075,,0,,,100,
2022/3/14,6.3506,2.104,2.4062,2.1293,,0,,,100,
2022/3/15,6.376,2.122,2.3686,2.1565,,0,,,100,
2022/3/16,6.38,2.115,2.3553,2.1971,,0,,,100,
2022/3/17,6.3406,2.083,2.4392,2.2267,,700,,,800,
2022/3/18,6.3425,2.073,2.3576,2.2396,,200,,,300,
2022/3/21,6.3677,2.104,2.4217,2.2369,,200,,,300,
2022/3/22,6.3664,2.073,2.3123,2.2368,,100,,,200,
2022/3/23,6.3558,2.074,2.3449,2.222,,100,,,200,
2022/3/24,6.364,2.056,2.5198,2.2115,,-600,,,200,
2022/3/25,6.3739,2.207,2.2828,2.2007,,700,,,1000,
2022/3/28,6.3732,2.188,2.3938,2.3693,,1200,,,1500,
2022/3/29,6.364,2.145,2.4665,2.5448,,1300,,,1500,
2022/3/30,6.3566,2.171,2.418,2.7295,,1300,,,1500,
2022/3/31,6.3482,2.197,2.8907,2.9014,,1300,,,1500,
2022/4/1,6.3509,2.017,2.2112,2.9689,,-900,,,100,
2022/4/2,,1.837,1.998,2.7851,,100,,,100,
2022/4/6,6.3799,2.004,2.3648,2.5219,,-4400,,,100,
2022/4/7,6.3659,2.051,2.3721,2.3526,,-1400,,,100,
2022/4/8,6.3653,1.985,2.1564,2.1876,,0,,,100,
2022/4/11,6.3645,1.947,2.1193,2.0639,,0,,,100,
2022/4/12,6.3795,2.04,2.372,2.0371,,200,,,200,
2022/4/13,6.3752,1.966,2.1911,2.0594,,0,,,100,
2022/4/14,6.354,1.905,2.3243,2.0257,,0,,,100,
2022/4/15,6.3896,1.822,2.0559,1.9949,,0,11.25,,100,
2022/4/18,6.3763,1.876,2.0571,1.9632,,0,,,100,
2022/4/19,6.372,1.801,2.1794,1.9418,,-100,,,100,
2022/4/20,6.3996,1.937,2.1141,1.915,2.8075,0,,,100,
2022/4/21,6.4098,1.804,2.2202,1.8869,,0,,,100,
2022/4/22,6.4596,1.7,1.8677,1.8539,,0,,,100,
2022/4/24,,1.809,1.9573,1.818,,100,,,100,
2022/4/25,6.4909,1.712,1.8479,1.7956,,0,,11.25,100,
2022/4/26,6.559,1.681,1.8573,1.8123,,0,,,100,
2022/4/27,6.5598,1.743,1.8451,1.824,,0,,,100,
2022/4/28,6.5628,1.88,1.961,1.8495,,0,,,100,
2022/4/29,6.6177,2.006,2.0449,1.9165,,0,,,100,
2022/5/5,6.5672,1.903,2.2191,1.9644,,-400,,,100,
2022/5/6,6.6332,1.789,1.9343,1.9508,,0,,,100,
2022/5/7,,1.699,1.8805,1.9315,,100,,,100,
2022/5/9,6.6899,1.814,1.9198,1.863,,100,,,100,
2022/5/10,6.7134,1.63,1.9934,1.8218,,100,,,100,
2022/5/11,6.729,1.708,1.889,1.7643,,100,,,100,
2022/5/12,6.7292,1.714,2.0896,1.7219,,0,,,100,
2022/5/13,6.7898,1.671,1.8303,1.6881,2.76,0,,,100,
2022/5/16,6.7871,1.714,1.8283,1.6814,,-100,,,100,
2022/5/17,6.7854,1.584,1.8691,1.6565,,0,,,100,
2022/5/18,6.7421,1.647,1.8208,1.6484,,0,,,100,
2022/5/19,6.7524,1.654,2.063,1.6513,,0,,,100,
2022/5/20,6.7487,1.665,1.8315,1.6585,,0,,,100,
2022/5/23,6.6756,1.693,1.7865,1.6692,,0,,,100,
2022/5/24,6.6566,1.681,1.9129,1.6716,,0,,,100,
2022/5/25,6.655,1.785,1.7439,1.6703,,0,,,100,
2022/5/26,6.6766,1.765,1.8538,1.7186,,0,,,100,
2022/5/27,6.7387,1.777,1.7407,1.7634,,0,,,100,
2022/5/30,6.7048,1.814,1.8118,1.7896,,0,,,100,
2022/5/31,6.6607,1.898,2.0982,1.8296,,0,,,100,
2022/6/1,6.6651,1.652,1.8466,1.8575,,0,,,100,
2022/6/2,6.7095,1.674,1.979,1.8147,,0,,,100,
2022/6/6,6.6691,1.701,1.835,1.7711,,-100,,,100,
2022/6/7,6.6649,1.708,1.8982,1.7427,,0,,,100,
2022/6/8,6.6634,1.689,1.8544,1.7095,,0,,,100,
2022/6/9,6.6811,1.707,2.0403,1.6813,,0,,,100,
2022/6/10,6.6994,1.675,1.7597,1.677,,100,,,100,
2022/6/13,6.7182,1.7,1.8155,1.6666,,0,,,100,
2022/6/14,6.7482,1.656,1.8854,1.661,,0,,,100,
2022/6/15,6.7518,1.708,1.8477,1.6543,,0,,,100,
2022/6/16,6.7099,1.688,2.079,1.6512,,0,,,100,
2022/6/17,6.6923,1.737,1.7971,1.6566,,0,,,100,
2022/6/20,6.712,1.829,1.9392,1.6718,,0,,,100,
2022/6/21,6.6851,1.796,1.994,1.6864,,0,,,100,
2022/6/22,6.7109,1.783,1.9483,1.7109,2.7387,0,,,100,
2022/6/23,6.7079,1.755,2.214,1.7308,,0,,,100,
2022/6/24,6.7,1.85,1.9286,1.7367,,500,,,600,
2022/6/27,6.685,1.992,2.0499,1.8655,,900,,,1000,
2022/6/28,6.693,1.98,2.1274,2.0066,,1000,,,1100,
2022/6/29,6.7035,2.025,2.187,2.1331,,900,,,1000,
2022/6/30,6.7114,2.2,2.9849,2.2735,,700,,,800,
2022/7/1,6.6863,1.798,1.9039,2.4581,,-500,,,100,
2022/7/4,6.7071,1.624,1.8186,2.3199,,-970,,,30,
2022/7/5,6.6986,1.669,1.8571,2.1635,,-1070,,,30,
2022/7/6,6.7246,1.641,1.8411,2.0232,,-970,,,30,
2022/7/7,6.7143,1.626,2.068,1.8786,,-770,,,30,
2022/7/8,6.7098,1.651,1.7875,1.7038,,-70,,,30,
2022/7/11,6.696,1.627,1.8035,1.6738,,0,,,30,
2022/7/12,6.7287,1.621,1.8375,1.6584,,0,,,30,
2022/7/13,6.7282,1.617,1.8538,1.6445,,0,,,30,
2022/7/14,6.7265,1.629,2.0478,1.6319,,0,,,30,
2022/7/15,6.7503,1.593,1.766,1.6243,,0,,,30,
2022/7/18,6.7447,1.646,1.7914,1.6165,,90,,,120,
2022/7/19,6.7451,1.629,1.8689,1.6197,,40,,,70,
2022/7/20,6.7465,1.679,1.8168,1.6185,2.7577,0,,,30,
2022/7/21,6.762,1.679,2.0671,1.6191,,0,,,30,
2022/7/22,6.7522,1.635,1.7488,1.6203,,0,,,30,
2022/7/25,6.7543,1.639,1.7085,1.6121,,-70,,,50,
2022/7/26,6.7483,1.632,1.712,1.6517,,-20,,,50,
2022/7/27,6.7731,1.613,1.6797,1.6763,,-10,,,20,
2022/7/28,6.7411,1.546,1.771,1.6865,,-10,,,20,
2022/7/29,6.7437,1.705,1.6938,1.6914,,-10,,,20,
2022/8/1,6.7467,1.56,1.7188,1.7126,,-30,,,20,
2022/8/2,6.7462,1.526,1.742,1.667,,-30,,,20,
2022/8/3,6.7813,1.385,1.5853,1.6245,,0,,,20,
2022/8/4,6.7636,1.381,1.7919,1.5773,,0,,,20,
2022/8/5,6.7405,1.384,1.5516,1.5359,,0,,,20,
2022/8/8,6.7695,1.391,1.5592,1.4874,,0,,,20,
2022/8/9,6.7584,1.409,1.6063,1.465,,0,,,20,
2022/8/10,6.7612,1.43,1.566,1.4516,,0,,,20,
2022/8/11,6.7324,1.404,1.7845,1.4565,,0,,,20,
2022/8/12,6.7413,1.413,1.5636,1.4575,2.69,0,,,20,
2022/8/15,6.741,1.425,1.5547,1.4589,,0,,,20,
2022/8/16,6.773,1.392,1.5982,1.4634,,0,,,20,
2022/8/17,6.7863,1.467,1.5869,1.4685,,0,,,20,
2022/8/18,6.7802,1.479,1.7602,1.4894,,0,,,20,
2022/8/19,6.8065,1.509,1.6688,1.5124,,0,,,20,
2022/8/22,6.8198,1.5089,1.6502,1.5332,,0,,,20,
2022/8/23,6.8523,1.499,1.7375,1.5483,,0,,,20,
2022/8/24,6.8388,1.445,1.6095,1.5551,,0,,,20,
2022/8/25,6.8536,1.515,1.6431,1.5453,,0,,,20,
2022/8/26,6.8486,1.745,1.7114,1.5826,,0,,,20,
2022/8/29,6.8698,1.639,1.7511,1.6381,,0,,,20,
2022/8/30,6.8802,1.649,1.7479,1.687,,0,,,20,
2022/8/31,6.8906,1.78,1.9072,1.7336,2.6,0,,,20,
2022/9/1,6.8821,1.497,1.7853,1.755,,0,,,20,
2022/9/2,6.8917,1.51,1.6299,1.7138,,0,,,20,
2022/9/5,6.8998,1.409,1.6331,1.67,,0,,,20,
2022/9/6,6.9096,1.449,1.701,1.6237,,0,,,20,
2022/9/7,6.916,1.524,1.6866,1.5794,,0,,,20,
2022/9/8,6.9148,1.502,1.7635,1.5572,,0,,,20,
2022/9/9,6.9098,1.476,1.6158,1.5591,,0,,,20,
2022/9/13,6.8928,1.521,1.7396,1.5586,,-20,,,20,
2022/9/14,6.9116,1.557,1.6964,1.5674,2.6305,0,,,20,
2022/9/15,6.9101,1.547,1.8664,1.5832,,0,,,20,
2022/9/16,6.9305,1.643,1.8188,1.5977,,0,,,20,
2022/9/19,6.9396,1.699,1.8108,1.6182,,120,,,20,
2022/9/20,6.9468,1.687,1.9579,1.6492,,240,,,20,
2022/9/21,6.9536,1.726,1.8813,1.6898,,190,,,20,
2022/9/22,6.9798,1.646,1.9372,1.7146,,160,,,20,
2022/9/23,6.992,1.608,1.8175,1.7239,,210,,,20,
2022/9/26,7.0298,1.84,1.9647,1.7174,,1330,,,420,
2022/9/27,7.0722,1.697,2.1837,1.7357,,1730,,,1130,
2022/9/28,7.1107,1.747,2.1633,1.7566,2.7034,1980,,,1330,
2022/9/29,7.1102,2.015,2.5101,1.7847,,1800,,,1050,
2022/9/30,7.0998,2.055,2.1322,1.9213,,1840,,,1280,
2022/10/8,,1.699,1.9322,2.0209,,-5940,,,170,
2022/10/9,,1.616,1.8155,1.9645,,20,,,20,
2022/10/10,7.0992,1.497,1.6683,1.8585,,-910,,,20,
2022/10/11,7.1075,1.621,1.8106,1.7943,,-600,,,20,
2022/10/12,7.1103,1.611,1.7589,1.6965,,-650,,,20,
2022/10/13,7.1101,1.638,2.1928,1.6228,,-750,,,20,
2022/10/14,7.1088,1.594,1.6637,1.6271,,-560,,,20,
2022/10/17,7.1095,1.558,1.7063,1.648,,-190,,,20,
2022/10/18,7.1086,1.53,1.7711,1.6412,,0,,,20,
2022/10/19,7.1105,1.547,1.6989,1.6243,2.677,0,,,20,
2022/10/20,7.1188,1.581,2.115,1.6163,,0,,,20,
2022/10/21,7.1186,1.682,1.7837,1.6131,,0,,,20,
2022/10/24,7.123,1.726,1.8347,1.6283,,80,,,100,
2022/10/25,7.1668,1.876,2.1596,1.6655,,2280,,,2300,
2022/10/26,7.1638,1.995,2.1468,1.9194,,2780,,,2800,
2022/10/27,7.157,2.013,2.176,2.0789,,2380,,,2400,
2022/10/28,7.1698,1.963,2.0377,2.1744,,880,,,900,
2022/10/31,7.1768,1.952,2.0124,2.1998,,600,,,700,
2022/11/1,7.2081,1.829,1.9407,2.2133,,-2150,,,150,
2022/11/2,7.2197,1.771,1.8931,2.0787,,-2620,,,180,
2022/11/3,7.2472,1.718,2.2168,1.9612,,-2330,,,70,
2022/11/4,7.2555,1.702,1.8316,1.8528,,-870,,,30,
2022/11/7,7.2292,1.786,1.8738,1.7921,,-680,,,20,
2022/11/8,7.215,1.812,1.9309,1.7472,,-130,,,20,
2022/11/9,7.2189,1.855,1.9593,1.7643,,-100,,,80,
2022/11/10,7.2422,1.938,2.261,1.812,,20,,,90,
2022/11/11,7.1907,1.888,2.0442,1.8565,,90,,,120,
2022/11/14,7.0899,1.846,2.022,1.8803,2.8,30,,,50,
2022/11/15,7.0421,1.929,2.1191,1.899,,1700,,,1720,
2022/11/16,7.0363,1.998,2.1382,1.931,,630,,,710,
2022/11/17,7.0655,1.863,2.2923,1.9673,,1230,,,1320,
2022/11/18,7.1091,1.791,1.9116,2.0122,,90,,,210,
2022/11/21,7.1256,1.675,1.8872,1.9901,,-20,,,30,
2022/11/22,7.1667,1.665,1.8985,1.9656,,-1700,,,20,
2022/11/23,7.1281,1.673,1.7827,1.9172,,-690,,,20,
2022/11/24,7.1201,1.769,1.949,1.8605,,-1240,,,80,
2022/11/25,7.1339,1.744,1.8394,1.9027,,-130,11,,80,
2022/11/28,7.1617,1.881,1.9271,1.9555,,520,,,550,
2022/11/29,7.1989,1.865,1.9711,1.9982,,780,,,800,
2022/11/30,7.1769,1.915,2.0627,2.0492,2.8892,1680,,,1700,
2022/12/1,7.1225,1.729,1.9992,2.1381,,20,,,100,
2022/12/2,7.0542,1.693,1.8576,2.0688,,-60,,,20,
2022/12/5,7.0384,1.689,1.8567,1.9978,,-530,,11,20,
2022/12/6,6.9746,1.677,1.9129,1.933,,-780,,,20,
2022/12/7,6.9975,1.663,1.8086,1.8764,,-1680,,,20,
2022/12/8,6.9606,1.71,2.0136,1.8005,,-80,,,20,
2022/12/9,6.9588,1.759,1.9397,1.8046,,0,,,20,
2022/12/12,6.9565,1.61,1.7791,1.819,,0,,,20,
2022/12/13,6.9746,1.748,1.9822,1.8354,,0,,,20,
2022/12/14,6.9535,1.669,1.8738,1.8795,,0,,,20,
2022/12/15,6.9343,1.626,1.8815,1.9656,,0,,,20,
2022/12/16,6.9791,1.752,2.0187,2.0001,,390,,,410,
2022/12/19,6.9746,1.8,1.9896,2.0492,,830,,,90,
2022/12/20,6.9861,1.807,2.113,2.0814,,1440,,,50,
2022/12/21,6.965,1.687,1.8811,2.0978,2.8251,1580,,,190,
2022/12/22,6.9713,1.579,1.9351,2.0746,,1550,,,40,
2022/12/23,6.981,1.687,1.8847,2.0636,,1640,,,20,
2022/12/26,6.9825,1.961,2.1899,2.0295,,2070,,,1730,
2022/12/27,6.9546,2.004,2.3459,2.4461,,2030,,,1940,
2022/12/28,6.9681,2.019,2.4058,2.9331,,1830,,,1890,
2022/12/29,6.9793,2.261,2.6234,3.3575,,2010,,,2050,
2022/12/30,6.9646,2.223,2.4214,3.5417,,1810,,,1830,
2022/12/31,,,,3.5899,,0,,,,
2023/1/3,6.9475,1.92,2.1061,,,-5340,,,500,
2023/1/4,6.9131,1.582,1.8436,3.1759,,-3270,,,30,
2023/1/5,6.8926,1.388,1.8605,2.7055,,-3560,,,20,
2023/1/6,6.8912,1.58,1.8323,2.2808,,-3840,,,20,
2023/1/9,6.8265,1.729,1.8832,2.0406,,-410,,,20,
2023/1/10,6.7611,1.933,2.0729,1.9191,,-620,,,20,
2023/1/11,6.7756,1.996,2.1675,1.9714,,710,,,650,
2023/1/12,6.768,1.992,2.4698,2.0976,,1150,,,650,
2023/1/13,6.7292,1.94,2.1077,2.1741,,1300,,,550,
2023/1/16,6.7135,2.054,2.3125,2.1665,,1540,,,820,
2023/1/17,6.7222,2.195,2.6541,2.2159,,5040,,,2050,
2023/1/18,6.7602,2.135,2.4845,2.2781,2.8733,5150,,,1330,
2023/1/19,6.7674,2.281,2.7967,2.2788,,4670,,,650,
2023/1/20,6.7702,1.988,2.0346,2.3107,,3260,,,620,
2023/1/28,,1.915,2.1844,2.2842,,-4760,,,2220,
2023/1/29,,1.854,1.9069,2.1971,,1280,,,1280,
2023/1/30,6.7626,2.05,2.1876,2.0868,,990,,,1730,
2023/1/31,6.7604,2.121,2.6178,2.0641,,1700,,,4710,
2023/2/1,6.7492,2.045,2.2493,2.0735,,-2920,,,1550,
2023/2/2,6.713,1.959,2.3313,2.1051,,-4010,,,660,
2023/2/3,6.7382,1.85,1.9886,2.1292,,-2960,,,230,
2023/2/6,6.7737,2.007,2.1872,2.111,,-3730,,,1500,
2023/2/7,6.7967,2.086,2.3783,2.1107,,-780,,,3930,
2023/2/8,6.7752,2.194,2.5615,2.1576,,4860,,,6410,
2023/2/9,6.7905,2.198,2.6195,2.2672,,3870,,,4530,
2023/2/10,6.7884,1.961,2.1347,2.3429,,1800,,,2030,
2023/2/13,6.8151,1.923,2.1023,2.3422,,-1040,,,460,
2023/2/14,6.8136,2.007,2.1394,2.3089,,-3020,,,910,
2023/2/15,6.8183,1.996,2.24,2.2616,,-4380,,,2030,
2023/2/16,6.8519,2.095,2.434,2.1965,,340,,,4870,
2023/2/17,6.8659,2.198,2.4813,2.1683,,6320,,,8350,
2023/2/20,6.8643,2.104,2.3572,2.3153,,2240,,,2700,
2023/2/21,6.8557,2.136,2.4387,2.36,,590,,,1500,
2023/2/22,6.8759,2.158,2.4972,2.3807,,970,,,3000,
2023/2/23,6.9028,2.163,2.5734,2.4757,,-1870,,,3000,
2023/2/24,6.8942,2.243,2.4297,2.526,2.88,-3650,,,4700,
2023/2/27,6.9572,2.177,2.4868,2.5059,,660,,,3360,
2023/2/28,6.9519,2.352,2.8516,2.5685,,3310,,,4810,
2023/3/1,6.94,2.09,2.2753,2.7131,,-1930,,,1070,
2023/3/2,6.8808,1.993,2.3517,2.6198,,-2270,,,730,
2023/3/3,6.9117,1.931,2.073,2.525,,-4520,,,180,
2023/3/6,6.8951,1.816,2.0057,2.3989,,-3290,,,70,
2023/3/7,6.9156,1.873,2.1583,2.2734,,-4780,,,30,
2023/3/8,6.9525,1.915,2.1569,2.1144,,-1030,,,40,
2023/3/9,6.9666,1.921,2.3631,2.0799,,-700,,,30,
2023/3/10,6.9655,2.013,2.2054,2.0733,,-30,,,150,
2023/3/13,6.9375,1.959,2.2025,2.1027,,340,,,410,
2023/3/14,6.8949,2.055,2.3415,2.1424,2.832,260,,,290,
2023/3/15,6.868,2.089,2.3564,2.193,,1000,,,1040,
2023/3/16,6.9149,2.177,2.5291,2.249,,1060,,,1090,
2023/3/17,6.9052,2.086,2.3242,2.3045,,1650,10.75,,1800,
2023/3/20,6.8694,2.163,2.3522,2.3386,,-110,,,300,
2023/3/21,6.8763,2.198,2.5226,2.356,,1530,,,1820,
2023/3/22,6.8715,2.078,2.3559,2.3827,,-370,,,670,
2023/3/23,6.8709,1.937,2.356,2.3902,,-450,,,640,
2023/3/24,6.8374,1.703,1.9979,2.3445,,-1730,,,70,
2023/3/27,6.8714,2.117,2.5906,2.2578,,2250,,10.75,2550,
2023/3/28,6.8749,2.028,2.6419,2.4553,,960,,,2780,
2023/3/29,6.8771,2.157,2.5723,2.6755,,1330,,,2000,
2023/3/30,6.8886,2.144,2.5904,2.903,,1750,,,2390,
2023/3/31,6.8717,2.215,2.6612,3.2423,,1820,,,1890,
2023/4/3,6.8805,1.924,2.1368,3.5365,,-2530,,,20,
2023/4/4,6.8699,1.87,2.136,3.2616,,-2760,,,20,
2023/4/6,6.8747,1.978,2.4098,2.9856,,-4310,,,80,
2023/4/7,6.8838,1.997,2.2777,2.7452,,-1720,,,170,
2023/4/10,6.8764,2.004,2.2213,2.4642,,160,,,180,
